Date, Open, High, Low, Close
11/12/18, 0.125, 0.127, 0.117, 0.119
11/09/18, 0.125, 0.129, 0.119, 0.125
11/08/18, 0.130, 0.132, 0.121, 0.122
11/07/18, 0.130, 0.133, 0.121, 0.123
11/06/18, 0.131, 0.134, 0.128, 0.129
11/05/18, 0.132, 0.135, 0.125, 0.132
11/02/18, 0.123, 0.132, 0.114, 0.129
11/01/18, 0.135, 0.142, 0.120, 0.125
10/31/18, 0.125, 0.131, 0.123, 0.129
10/30/18, 0.111, 0.122, 0.109, 0.121
10/29/18, 0.116, 0.124, 0.105, 0.106
10/26/18, 0.118, 0.121, 0.106, 0.115
10/25/18, 0.124, 0.125, 0.114, 0.115
10/24/18, 0.149, 0.150, 0.132, 0.134
10/23/18, 0.154, 0.158, 0.146, 0.150
10/22/18, 0.154, 0.156, 0.151, 0.153
10/19/18, 0.151, 0.153, 0.146, 0.150
10/18/18, 0.150, 0.157, 0.148, 0.155
10/17/18, 0.152, 0.153, 0.146, 0.150
10/16/18, 0.145, 0.152, 0.144, 0.150
10/15/18, 0.151, 0.151, 0.143, 0.144
10/12/18, 0.145, 0.153, 0.143, 0.150
10/11/18, 0.145, 0.149, 0.141, 0.145
10/10/18, 0.160, 0.161, 0.152, 0.156
10/09/18, 0.152, 0.163, 0.152, 0.162
10/05/18, 0.160, 0.160, 0.149, 0.150
10/04/18, 0.153, 0.166, 0.150, 0.160
10/03/18, 0.144, 0.150, 0.139, 0.141
10/02/18, 0.132, 0.133, 0.125, 0.129
10/01/18, 0.129, 0.134, 0.126, 0.131
09/28/18, 0.118, 0.130, 0.118, 0.126
09/27/18, 0.123, 0.124, 0.117, 0.121
09/26/18, 0.130, 0.130, 0.119, 0.125
09/25/18, 0.130, 0.134, 0.128, 0.131
09/21/18, 0.118, 0.134, 0.112, 0.130
09/20/18, 0.126, 0.128, 0.118, 0.119
09/19/18, 0.122, 0.125, 0.116, 0.121
09/18/18, 0.118, 0.118, 0.112, 0.116
09/14/18, 0.109, 0.114, 0.108, 0.111
09/13/18, 0.108, 0.113, 0.108, 0.111
09/12/18, 0.116, 0.117, 0.105, 0.111
09/11/18, 0.114, 0.117, 0.107, 0.111
09/10/18, 0.112, 0.116, 0.110, 0.115
09/07/18, 0.110, 0.112, 0.100, 0.109
09/06/18, 0.113, 0.115, 0.105, 0.110
09/05/18, 0.121, 0.122, 0.112, 0.115
09/04/18, 0.118, 0.119, 0.110, 0.117
09/03/18, 0.107, 0.125, 0.107, 0.119
08/31/18, 0.106, 0.111, 0.098, 0.109
08/30/18, 0.100, 0.112, 0.098, 0.110
08/29/18, 0.094, 0.102, 0.094, 0.101
08/28/18, 0.096, 0.100, 0.093, 0.095
08/27/18, 0.095, 0.095, 0.095, 0.095
08/24/18, 0.096, 0.102, 0.093, 0.100
08/23/18, 0.099, 0.101, 0.092, 0.095
08/22/18, 0.091, 0.099, 0.086, 0.096
08/21/18, 0.094, 0.101, 0.088, 0.090
08/20/18, 0.095, 0.104, 0.091, 0.094
08/17/18, 0.099, 0.102, 0.092, 0.095
08/16/18, 0.095, 0.104, 0.090, 0.100
08/15/18, 0.107, 0.108, 0.094, 0.096
08/14/18, 0.101, 0.109, 0.100, 0.105
08/13/18, 0.101, 0.103, 0.096, 0.102
08/10/18, 0.114, 0.116, 0.096, 0.103
08/09/18, 0.112, 0.118, 0.109, 0.115
08/08/18, 0.113, 0.117, 0.108, 0.110
08/07/18, 0.110, 0.117, 0.107, 0.111
08/06/18, 0.105, 0.113, 0.101, 0.104
08/03/18, 0.124, 0.125, 0.108, 0.110
08/02/18, 0.130, 0.143, 0.116, 0.119
08/01/18, 0.072, 0.133, 0.068, 0.131
07/31/18, 0.103, 0.115, 0.047, 0.049
07/30/18, 0.105, 0.113, 0.101, 0.104
07/27/18, 0.098, 0.113, 0.093, 0.101
07/26/18, 0.089, 0.099, 0.086, 0.091
07/25/18, 0.083, 0.084, 0.065, 0.070
07/24/18, 0.088, 0.090, 0.078, 0.085
07/23/18, 0.082, 0.089, 0.071, 0.088
07/20/18, 0.042, 0.042, 0.034, 0.035
07/19/18, 0.047, 0.047, 0.038, 0.040
07/18/18, 0.043, 0.048, 0.041, 0.045
07/17/18, 0.044, 0.047, 0.039, 0.041
07/13/18, 0.044, 0.046, 0.039, 0.040
07/12/18, 0.045, 0.049, 0.038, 0.039
07/11/18, 0.042, 0.046, 0.039, 0.041
07/10/18, 0.032, 0.043, 0.031, 0.041
07/09/18, 0.033, 0.039, 0.029, 0.031
07/06/18, 0.034, 0.039, 0.029, 0.030
07/05/18, 0.040, 0.043, 0.030, 0.035
07/04/18, 0.043, 0.047, 0.035, 0.036
07/03/18, 0.027, 0.034, 0.024, 0.030
07/02/18, 0.034, 0.035, 0.023, 0.026
06/29/18, 0.036, 0.038, 0.029, 0.031
06/28/18, 0.034, 0.036, 0.029, 0.030
06/27/18, 0.034, 0.037, 0.032, 0.034
06/26/18, 0.031, 0.038, 0.030, 0.034
06/25/18, 0.033, 0.036, 0.029, 0.029
06/22/18, 0.034, 0.036, 0.029, 0.031
06/21/18, 0.036, 0.043, 0.033, 0.034
06/20/18, 0.037, 0.040, 0.034, 0.036
06/19/18, 0.036, 0.041, 0.027, 0.028
06/18/18, 0.036, 0.041, 0.033, 0.036
06/15/18, 0.041, 0.043, 0.032, 0.035
06/14/18, 0.048, 0.049, 0.038, 0.041
06/13/18, 0.052, 0.055, 0.046, 0.050
06/12/18, 0.046, 0.052, 0.045, 0.050
06/11/18, 0.046, 0.050, 0.041, 0.045
06/08/18, 0.050, 0.054, 0.043, 0.047
06/07/18, 0.055, 0.057, 0.048, 0.051
06/06/18, 0.048, 0.054, 0.044, 0.050
06/05/18, 0.048, 0.054, 0.045, 0.051
06/04/18, 0.049, 0.052, 0.046, 0.050
06/01/18, 0.035, 0.049, 0.034, 0.048
05/31/18, 0.035, 0.040, 0.033, 0.037
05/30/18, 0.030, 0.036, 0.024, 0.031
05/29/18, 0.042, 0.044, 0.030, 0.033
05/28/18, 0.043, 0.045, 0.037, 0.042
05/25/18, 0.048, 0.048, 0.038, 0.042
05/24/18, 0.045, 0.051, 0.043, 0.045
05/23/18, 0.052, 0.055, 0.042, 0.044
05/22/18, 0.057, 0.060, 0.048, 0.049
05/21/18, 0.059, 0.062, 0.051, 0.056
05/18/18, 0.060, 0.067, 0.057, 0.062
05/17/18, 0.057, 0.063, 0.055, 0.061
05/16/18, 0.062, 0.063, 0.054, 0.056
05/15/18, 0.053, 0.060, 0.052, 0.057
05/14/18, 0.046, 0.053, 0.045, 0.052
05/11/18, 0.051, 0.054, 0.045, 0.046
05/10/18, 0.052, 0.057, 0.049, 0.052
05/09/18, 0.050, 0.055, 0.048, 0.052
05/08/18, 0.046, 0.054, 0.043, 0.049
05/07/18, 0.044, 0.047, 0.039, 0.046
05/03/18, 0.040, 0.050, 0.039, 0.046
05/02/18, 0.040, 0.050, 0.039, 0.046
05/01/18, 0.047, 0.048, 0.037, 0.040
04/27/18, 0.057, 0.061, 0.051, 0.056
04/26/18, 0.068, 0.072, 0.052, 0.059
04/25/18, 0.057, 0.071, 0.053, 0.060
04/24/18, 0.064, 0.069, 0.053, 0.055
04/23/18, 0.064, 0.072, 0.058, 0.062
04/20/18, 0.044, 0.061, 0.041, 0.060
04/19/18, 0.038, 0.045, 0.035, 0.042
04/18/18, 0.042, 0.043, 0.035, 0.036
04/17/18, 0.043, 0.047, 0.038, 0.042
04/16/18, 0.034, 0.045, 0.033, 0.041
04/13/18, 0.039, 0.042, 0.033, 0.034
04/12/18, 0.029, 0.039, 0.026, 0.036
04/11/18, 0.036, 0.039, 0.027, 0.029
04/10/18, 0.039, 0.043, 0.033, 0.035
04/09/18, 0.042, 0.044, 0.034, 0.035
04/06/18, 0.048, 0.048, 0.039, 0.041
04/05/18, 0.036, 0.046, 0.035, 0.042
04/04/18, 0.026, 0.035, 0.023, 0.031
04/03/18, 0.045, 0.045, 0.021, 0.025
04/02/18, 0.048, 0.054, 0.044, 0.046
03/30/18, 0.045, 0.051, 0.042, 0.048
03/29/18, 0.042, 0.048, 0.039, 0.041
03/28/18, 0.037, 0.041, 0.034, 0.036
03/27/18, 0.033, 0.042, 0.031, 0.039
03/26/18, 0.019, 0.029, 0.017, 0.027
03/23/18, 0.031, 0.032, 0.018, 0.021
03/22/18, 0.038, 0.043, 0.031, 0.036
03/21/18, 0.043, 0.047, 0.038, 0.040
03/20/18, 0.043, 0.047, 0.038, 0.040
03/19/18, 0.035, 0.045, 0.035, 0.039
03/16/18, 0.046, 0.047, 0.034, 0.035
03/15/18, 0.050, 0.052, 0.043, 0.045
03/14/18, 0.047, 0.054, 0.045, 0.051
03/13/18, 0.054, 0.062, 0.048, 0.051
03/12/18, 0.054, 0.057, 0.048, 0.050
03/09/18, 0.057, 0.062, 0.052, 0.054
03/08/18, 0.055, 0.060, 0.054, 0.056
03/07/18, 0.053, 0.060, 0.051, 0.052
03/06/18, 0.052, 0.060, 0.052, 0.057
03/05/18, 0.064, 0.066, 0.044, 0.046
03/02/18, 0.055, 0.080, 0.051, 0.069
03/01/18, 0.049, 0.052, 0.037, 0.038
02/28/18, 0.049, 0.054, 0.046, 0.052
02/27/18, 0.052, 0.052, 0.043, 0.046
02/26/18, 0.052, 0.054, 0.045, 0.050
02/23/18, 0.053, 0.055, 0.045, 0.052
02/22/18, 0.057, 0.062, 0.053, 0.053
02/21/18, 0.066, 0.067, 0.053, 0.055
02/20/18, 0.063, 0.067, 0.060, 0.066
02/19/18, 0.059, 0.066, 0.059, 0.061
02/16/18, 0.065, 0.065, 0.056, 0.059
02/15/18, 0.069, 0.074, 0.061, 0.066
02/14/18, 0.069, 0.071, 0.062, 0.065
02/13/18, 0.070, 0.073, 0.066, 0.070
02/10/18, 0.079, 0.079, 0.069, 0.070
02/09/18, 0.079, 0.079, 0.069, 0.070
02/08/18, 0.079, 0.084, 0.076, 0.080
02/07/18, 0.081, 0.084, 0.073, 0.076
02/06/18, 0.075, 0.081, 0.067, 0.076
02/05/18, 0.088, 0.093, 0.082, 0.083
02/02/18, 0.100, 0.102, 0.084, 0.088
02/01/18, 0.087, 0.101, 0.087, 0.095
01/31/18, 0.095, 0.100, 0.082, 0.086
01/30/18, 0.088, 0.098, 0.088, 0.095
01/29/18, 0.083, 0.090, 0.081, 0.085
01/26/18, 0.084, 0.084, 0.073, 0.075
01/25/18, 0.084, 0.092, 0.083, 0.085
01/24/18, 0.073, 0.083, 0.070, 0.079
01/23/18, 0.080, 0.082, 0.071, 0.074
01/22/18, 0.085, 0.085, 0.079, 0.081
01/19/18, 0.085, 0.090, 0.077, 0.078
01/18/18, 0.090, 0.090, 0.078, 0.080
01/17/18, 0.081, 0.090, 0.080, 0.087
01/16/18, 0.078, 0.085, 0.073, 0.080
01/15/18, 0.076, 0.083, 0.070, 0.075
01/12/18, 0.075, 0.082, 0.069, 0.075
01/11/18, 0.082, 0.085, 0.068, 0.069
01/10/18, 0.081, 0.091, 0.080, 0.089
01/09/18, 0.063, 0.074, 0.063, 0.071
01/08/18, 0.061, 0.061, 0.061, 0.056
01/05/18, 0.057, 0.064, 0.052, 0.061
01/04/18, 0.050, 0.060, 0.048, 0.056
12/30/17, 0.063, 0.066, 0.049, 0.050
12/29/17, 0.063, 0.066, 0.049, 0.050
12/28/17, 0.050, 0.061, 0.046, 0.057
12/27/17, 0.046, 0.057, 0.043, 0.054
12/26/17, 0.045, 0.055, 0.042, 0.044
12/25/17, 0.049, 0.051, 0.042, 0.044
12/22/17, 0.060, 0.062, 0.048, 0.049
12/21/17, 0.064, 0.075, 0.057, 0.059
12/20/17, 0.048, 0.064, 0.047, 0.055
12/19/17, 0.044, 0.048, 0.039, 0.042
12/18/17, 0.048, 0.050, 0.039, 0.040
12/15/17, 0.051, 0.053, 0.046, 0.048
12/14/17, 0.047, 0.053, 0.044, 0.052
12/13/17, 0.043, 0.053, 0.039, 0.048
12/12/17, 0.048, 0.052, 0.042, 0.045
12/11/17, 0.055, 0.056, 0.047, 0.051
12/08/17, 0.057, 0.059, 0.048, 0.049
12/07/17, 0.059, 0.065, 0.054, 0.055
12/06/17, 0.061, 0.072, 0.054, 0.056
12/05/17, 0.041, 0.054, 0.039, 0.045
12/04/17, 0.040, 0.044, 0.036, 0.039
12/01/17, 0.043, 0.044, 0.030, 0.034
11/30/17, 0.031, 0.045, 0.029, 0.037
11/29/17, 0.038, 0.039, 0.028, 0.030
11/28/17, 0.035, 0.044, 0.029, 0.040
11/27/17, 0.034, 0.041, 0.031, 0.036
11/24/17, 0.024, 0.039, 0.022, 0.028
11/23/17, 0.029, 0.029, 0.021, 0.025
11/22/17, 0.029, 0.029, 0.021, 0.025
11/21/17, 0.039, 0.041, 0.025, 0.031
11/20/17, 0.043, 0.047, 0.035, 0.036
11/17/17, 0.051, 0.051, 0.034, 0.037
11/16/17, 0.044, 0.051, 0.041, 0.046
11/15/17, 0.053, 0.053, 0.041, 0.043
11/14/17, 0.058, 0.059, 0.050, 0.052
11/13/17, 0.045, 0.055, 0.044, 0.052
11/10/17, 0.026, 0.035, 0.022, 0.029
11/09/17, 0.026, 0.035, 0.022, 0.029
11/08/17, 0.031, 0.032, 0.022, 0.024
11/07/17, 0.023, 0.031, 0.017, 0.031
11/06/17, 0.046, 0.047, 0.022, 0.024
11/03/17, 0.062, 0.063, 0.052, 0.053
11/02/17, 0.062, 0.063, 0.052, 0.053
11/01/17, 0.069, 0.070, 0.060, 0.061
10/31/17, 0.071, 0.072, 0.064, 0.069
10/30/17, 0.069, 0.074, 0.066, 0.071
10/27/17, 0.071, 0.079, 0.068, 0.069
10/26/17, 0.075, 0.077, 0.065, 0.068
10/25/17, 0.076, 0.082, 0.069, 0.074
10/24/17, 0.072, 0.074, 0.066, 0.069
10/23/17, 0.078, 0.082, 0.068, 0.070
10/20/17, 0.067, 0.077, 0.063, 0.073
10/19/17, 0.072, 0.074, 0.063, 0.066
10/18/17, 0.069, 0.073, 0.065, 0.070
10/17/17, 0.071, 0.076, 0.065, 0.070
10/16/17, 0.067, 0.068, 0.053, 0.065
10/13/17, 0.069, 0.073, 0.060, 0.067
10/12/17, 0.066, 0.072, 0.059, 0.068
10/11/17, 0.063, 0.072, 0.062, 0.064
10/10/17, 0.059, 0.062, 0.051, 0.059
10/06/17, 0.049, 0.064, 0.046, 0.055
10/05/17, 0.061, 0.061, 0.042, 0.043
10/04/17, 0.074, 0.075, 0.055, 0.057
10/03/17, 0.072, 0.086, 0.066, 0.076
10/02/17, 0.065, 0.086, 0.065, 0.071
09/29/17, 0.070, 0.070, 0.061, 0.065
09/28/17, 0.067, 0.076, 0.059, 0.072
09/27/17, 0.033, 0.054, 0.030, 0.053
09/26/17, 0.027, 0.035, 0.025, 0.030
09/25/17, 0.026, 0.032, 0.022, 0.024
09/22/17, 0.032, 0.034, 0.022, 0.028
09/21/17, 0.031, 0.042, 0.025, 0.030
09/20/17, 0.036, 0.039, 0.024, 0.030
09/19/17, 0.032, 0.033, 0.024, 0.031
09/18/17, 0.021, 0.021, 0.021, 0.040
09/15/17, 0.033, 0.035, 0.017, 0.021
09/14/17, 0.025, 0.047, 0.024, 0.040
09/13/17, 0.037, 0.039, 0.016, 0.026
09/12/17, -0.001, 0.030, -0.003, 0.020
09/11/17, 0.002, 0.008, -0.003, -0.002
09/08/17, 0.013, 0.013, -0.009, -0.005
09/07/17, 0.014, 0.022, 0.008, 0.015
09/06/17, 0.015, 0.023, 0.009, 0.010
09/05/17, 0.000, 0.004, -0.007, 0.003
09/04/17, -0.001, -0.001, -0.009, -0.003
09/01/17, 0.008, 0.010, -0.005, 0.000
08/31/17, 0.012, 0.015, 0.005, 0.006
08/30/17, 0.008, 0.017, 0.006, 0.008
08/29/17, 0.009, 0.012, 0.000, 0.004
08/28/17, 0.013, 0.018, 0.007, 0.008
08/25/17, 0.023, 0.025, 0.013, 0.013
08/24/17, 0.033, 0.035, 0.022, 0.024
08/23/17, 0.041, 0.047, 0.034, 0.036
08/22/17, 0.040, 0.046, 0.036, 0.040
08/21/17, 0.046, 0.048, 0.032, 0.035
08/18/17, 0.043, 0.044, 0.033, 0.042
08/17/17, 0.041, 0.048, 0.038, 0.044
08/16/17, 0.051, 0.057, 0.040, 0.042
08/15/17, 0.056, 0.060, 0.046, 0.048
08/14/17, 0.059, 0.059, 0.051, 0.055
08/11/17, 0.061, 0.063, 0.056, 0.059
08/10/17, 0.061, 0.063, 0.056, 0.059
08/09/17, 0.069, 0.070, 0.058, 0.059
08/08/17, 0.072, 0.076, 0.068, 0.069
08/07/17, 0.070, 0.072, 0.067, 0.071
08/04/17, 0.068, 0.072, 0.064, 0.064
08/03/17, 0.075, 0.075, 0.068, 0.070
08/02/17, 0.078, 0.078, 0.072, 0.075
08/01/17, 0.079, 0.085, 0.074, 0.076
07/31/17, 0.078, 0.082, 0.073, 0.079
07/28/17, 0.073, 0.080, 0.073, 0.078
07/27/17, 0.077, 0.078, 0.068, 0.069
07/26/17, 0.084, 0.086, 0.077, 0.080
07/25/17, 0.069, 0.077, 0.067, 0.070
07/24/17, 0.071, 0.075, 0.066, 0.071
07/21/17, 0.080, 0.080, 0.068, 0.071
07/20/17, 0.079, 0.085, 0.074, 0.076
07/19/17, 0.072, 0.080, 0.069, 0.075
07/18/17, 0.077, 0.078, 0.068, 0.069
07/14/17, 0.085, 0.087, 0.071, 0.080
07/13/17, 0.087, 0.088, 0.079, 0.081
07/12/17, 0.097, 0.097, 0.086, 0.090
07/11/17, 0.097, 0.104, 0.092, 0.095
07/10/17, 0.088, 0.101, 0.088, 0.095
07/07/17, 0.102, 0.105, 0.080, 0.088
07/06/17, 0.091, 0.105, 0.087, 0.097
07/05/17, 0.082, 0.096, 0.081, 0.085
07/04/17, 0.087, 0.090, 0.081, 0.082
07/03/17, 0.088, 0.091, 0.083, 0.086
06/30/17, 0.070, 0.090, 0.066, 0.088
06/29/17, 0.062, 0.069, 0.055, 0.059
06/28/17, 0.058, 0.063, 0.054, 0.060
06/27/17, 0.056, 0.056, 0.047, 0.050
06/26/17, 0.057, 0.060, 0.053, 0.056
06/23/17, 0.053, 0.056, 0.047, 0.056
06/22/17, 0.063, 0.067, 0.054, 0.055
06/21/17, 0.058, 0.062, 0.052, 0.061
06/20/17, 0.064, 0.065, 0.055, 0.056
06/19/17, 0.059, 0.064, 0.054, 0.056
06/16/17, 0.060, 0.061, 0.051, 0.055
06/15/17, 0.056, 0.058, 0.050, 0.056
06/14/17, 0.063, 0.068, 0.059, 0.064
06/13/17, 0.064, 0.069, 0.059, 0.065
06/12/17, 0.055, 0.064, 0.055, 0.059
06/09/17, 0.064, 0.067, 0.054, 0.055
06/08/17, 0.056, 0.074, 0.050, 0.070
06/07/17, 0.045, 0.055, 0.043, 0.046
06/06/17, 0.051, 0.051, 0.040, 0.045
06/05/17, 0.054, 0.056, 0.047, 0.050
06/02/17, 0.063, 0.065, 0.053, 0.054
06/01/17, 0.044, 0.048, 0.039, 0.046
05/31/17, 0.038, 0.049, 0.037, 0.045
05/30/17, 0.041, 0.041, 0.033, 0.040
05/29/17, 0.040, 0.047, 0.038, 0.039
05/26/17, 0.049, 0.049, 0.036, 0.037
05/25/17, 0.055, 0.057, 0.047, 0.049
05/24/17, 0.051, 0.054, 0.046, 0.052
05/23/17, 0.052, 0.054, 0.044, 0.045
05/22/17, 0.042, 0.051, 0.040, 0.050
05/19/17, 0.049, 0.052, 0.038, 0.042
05/18/17, 0.046, 0.050, 0.035, 0.047
05/17/17, 0.041, 0.049, 0.040, 0.045
05/16/17, 0.048, 0.052, 0.044, 0.048
05/15/17, 0.042, 0.046, 0.039, 0.041
05/12/17, 0.052, 0.052, 0.042, 0.044
05/11/17, 0.046, 0.056, 0.042, 0.051
05/10/17, 0.037, 0.047, 0.031, 0.042
05/09/17, 0.035, 0.040, 0.032, 0.036
05/08/17, 0.027, 0.033, 0.025, 0.030
05/03/17, 0.017, 0.025, 0.013, 0.020
05/02/17, 0.017, 0.025, 0.013, 0.020
05/01/17, 0.015, 0.018, 0.014, 0.015
04/28/17, 0.023, 0.025, 0.013, 0.014
04/27/17, 0.020, 0.024, 0.015, 0.020
04/26/17, 0.025, 0.032, 0.018, 0.019
04/25/17, 0.019, 0.026, 0.015, 0.021
04/24/17, 0.022, 0.026, 0.019, 0.022
04/21/17, 0.020, 0.025, 0.014, 0.016
04/20/17, 0.015, 0.021, 0.009, 0.015
04/19/17, 0.004, 0.011, 0.000, 0.007
04/18/17, 0.014, 0.018, 0.007, 0.015
04/17/17, 0.013, 0.020, 0.003, 0.004
04/14/17, 0.027, 0.033, 0.010, 0.013
04/13/17, 0.016, 0.030, 0.003, 0.026
04/12/17, 0.039, 0.040, 0.018, 0.019
04/11/17, 0.046, 0.047, 0.038, 0.039
04/10/17, 0.050, 0.061, 0.047, 0.050
04/07/17, 0.064, 0.067, 0.049, 0.050
04/06/17, 0.066, 0.070, 0.059, 0.061
04/05/17, 0.071, 0.072, 0.063, 0.066
04/04/17, 0.073, 0.073, 0.061, 0.065
04/03/17, 0.073, 0.082, 0.068, 0.075
03/31/17, 0.070, 0.077, 0.067, 0.069
03/30/17, 0.054, 0.067, 0.053, 0.064
03/29/17, 0.063, 0.068, 0.051, 0.055
03/28/17, 0.063, 0.068, 0.058, 0.060
03/27/17, 0.067, 0.068, 0.057, 0.061
03/24/17, 0.067, 0.074, 0.064, 0.065
03/23/17, 0.063, 0.064, 0.056, 0.057
03/22/17, 0.061, 0.064, 0.055, 0.062
03/21/17, 0.073, 0.075, 0.065, 0.066
03/18/17, 0.078, 0.083, 0.074, 0.077
03/17/17, 0.078, 0.083, 0.074, 0.077
03/16/17, 0.085, 0.087, 0.072, 0.080
03/15/17, 0.086, 0.098, 0.085, 0.095
03/14/17, 0.090, 0.095, 0.084, 0.090
03/13/17, 0.090, 0.097, 0.086, 0.087
03/10/17, 0.099, 0.100, 0.086, 0.089
03/09/17, 0.086, 0.099, 0.084, 0.090
03/08/17, 0.072, 0.081, 0.062, 0.076
03/07/17, 0.069, 0.074, 0.065, 0.070
03/06/17, 0.079, 0.081, 0.071, 0.075
03/03/17, 0.088, 0.092, 0.073, 0.074
03/02/17, 0.073, 0.075, 0.063, 0.068
03/01/17, 0.063, 0.068, 0.058, 0.066
02/28/17, 0.053, 0.060, 0.048, 0.055
02/27/17, 0.064, 0.064, 0.046, 0.051
02/24/17, 0.074, 0.075, 0.056, 0.064
02/23/17, 0.083, 0.084, 0.074, 0.080
02/22/17, 0.095, 0.096, 0.080, 0.085
02/21/17, 0.095, 0.101, 0.093, 0.097
02/20/17, 0.091, 0.099, 0.088, 0.096
02/17/17, 0.092, 0.095, 0.088, 0.090
02/16/17, 0.093, 0.099, 0.089, 0.095
02/15/17, 0.102, 0.102, 0.089, 0.091
02/14/17, 0.096, 0.099, 0.092, 0.097
02/13/17, 0.083, 0.094, 0.083, 0.091
02/10/17, 0.095, 0.102, 0.082, 0.083
02/09/17, 0.087, 0.093, 0.083, 0.085
02/08/17, 0.102, 0.111, 0.093, 0.095
02/07/17, 0.099, 0.106, 0.094, 0.100
02/06/17, 0.100, 0.116, 0.097, 0.104
02/03/17, 0.113, 0.143, 0.099, 0.101
02/02/17, 0.094, 0.117, 0.088, 0.107
02/01/17, 0.088, 0.099, 0.086, 0.095
01/31/17, 0.085, 0.092, 0.081, 0.090
01/30/17, 0.079, 0.091, 0.079, 0.085
01/27/17, 0.084, 0.086, 0.071, 0.079
01/26/17, 0.084, 0.097, 0.080, 0.089
01/25/17, 0.057, 0.090, 0.055, 0.070
01/24/17, 0.049, 0.052, 0.044, 0.045
01/23/17, 0.062, 0.066, 0.051, 0.057
01/20/17, 0.079, 0.081, 0.062, 0.068
01/19/17, 0.068, 0.082, 0.067, 0.073
01/18/17, 0.047, 0.063, 0.044, 0.056
01/17/17, 0.056, 0.059, 0.046, 0.051
01/16/17, 0.052, 0.058, 0.048, 0.056
01/13/17, 0.046, 0.062, 0.045, 0.052
01/12/17, 0.060, 0.061, 0.041, 0.042
01/11/17, 0.061, 0.066, 0.054, 0.060
01/10/17, 0.052, 0.064, 0.048, 0.061
01/07/17, 0.055, 0.064, 0.054, 0.055
01/06/17, 0.055, 0.064, 0.054, 0.055
01/05/17, 0.063, 0.068, 0.055, 0.063
01/04/17, 0.063, 0.074, 0.058, 0.066
01/02/17, 0.042, 0.042, 0.042, 0.041
12/30/16, 0.042, 0.058, 0.040, 0.042
12/29/16, 0.057, 0.059, 0.039, 0.041
12/28/16, 0.063, 0.065, 0.056, 0.061
12/27/16, 0.063, 0.067, 0.060, 0.065
12/26/16, 0.054, 0.063, 0.054, 0.060
12/23/16, 0.059, 0.062, 0.050, 0.052
12/22/16, 0.059, 0.062, 0.050, 0.052
12/21/16, 0.071, 0.075, 0.060, 0.063
12/20/16, 0.074, 0.077, 0.063, 0.070
12/19/16, 0.082, 0.088, 0.075, 0.079
12/16/16, 0.085, 0.092, 0.074, 0.082
12/15/16, 0.085, 0.093, 0.076, 0.078
12/14/16, 0.081, 0.082, 0.057, 0.062
12/13/16, 0.060, 0.093, 0.056, 0.085
12/12/16, 0.061, 0.084, 0.058, 0.075
12/09/16, 0.050, 0.061, 0.048, 0.055
12/08/16, 0.030, 0.049, 0.028, 0.045
12/07/16, 0.055, 0.057, 0.032, 0.036
12/06/16, 0.038, 0.054, 0.034, 0.050
12/05/16, 0.040, 0.043, 0.029, 0.030
12/02/16, 0.046, 0.050, 0.038, 0.040
12/01/16, 0.036, 0.040, 0.025, 0.029
11/30/16, 0.019, 0.029, 0.015, 0.020
11/29/16, 0.016, 0.022, 0.011, 0.018
11/28/16, 0.021, 0.023, 0.013, 0.014
11/25/16, 0.041, 0.052, 0.027, 0.038
11/24/16, 0.035, 0.037, 0.028, 0.035
11/23/16, 0.029, 0.039, 0.020, 0.030
11/22/16, 0.029, 0.039, 0.020, 0.030
11/21/16, 0.026, 0.039, 0.024, 0.029
11/18/16, 0.017, 0.046, 0.015, 0.037
11/17/16, 0.015, 0.025, -0.005, 0.009
11/16/16, 0.005, 0.042, 0.001, 0.011
11/15/16, -0.014, 0.015, -0.022, 0.001
11/14/16, -0.026, -0.009, -0.027, -0.014
11/11/16, -0.032, -0.021, -0.034, -0.031
11/10/16, -0.041, -0.031, -0.043, -0.041
11/09/16, -0.062, -0.059, -0.082, -0.074
11/08/16, -0.046, -0.044, -0.067, -0.064
11/07/16, -0.053, -0.049, -0.056, -0.051
11/04/16, -0.061, -0.059, -0.067, -0.060
11/03/16, -0.056, -0.054, -0.063, -0.058
11/02/16, -0.056, -0.054, -0.063, -0.058
11/01/16, -0.050, -0.043, -0.055, -0.050
10/31/16, -0.045, -0.045, -0.053, -0.052
10/28/16, -0.049, -0.038, -0.050, -0.046
10/27/16, -0.059, -0.049, -0.062, -0.050
10/26/16, -0.063, -0.056, -0.067, -0.061
10/25/16, -0.052, -0.049, -0.066, -0.064
10/24/16, -0.053, -0.043, -0.056, -0.055
10/21/16, -0.063, -0.050, -0.068, -0.053
10/20/16, -0.055, -0.052, -0.066, -0.064
10/19/16, -0.050, -0.049, -0.057, -0.055
10/18/16, -0.053, -0.048, -0.057, -0.050
10/17/16, -0.049, -0.047, -0.057, -0.056
10/14/16, -0.054, -0.050, -0.058, -0.054
10/13/16, -0.054, -0.052, -0.062, -0.060
10/12/16, -0.049, -0.048, -0.062, -0.060
10/11/16, -0.053, -0.038, -0.054, -0.049
10/07/16, -0.057, -0.054, -0.066, -0.063
10/06/16, -0.055, -0.049, -0.063, -0.061
10/05/16, -0.068, -0.056, -0.070, -0.062
10/04/16, -0.058, -0.051, -0.073, -0.072
10/03/16, -0.070, -0.060, -0.074, -0.069
